Lifetime,Broken,Temperature,Voltage,Current,Humidity,Vibration - X,Vibration  Y,Vibration  Z,Machine Name,Machine ID,Failure Model,Responsible Failure Cause
80,1,39.2,239.2,1.6,29,0.973,1.163,9.121,CNC Turning -2,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
61,1,39.2,239.2,1.6,33,1.012,1.104,9.133,CNC Turning -1,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
4,0,28,228,1.6,29,0.377,1.282,9.137,CNC Turning -2,20210046,Healthy State,NA
48,1,27,227,1.6,29,0.373,1.97,9.121,CNC Turning -1,20210045,Vibration Model,Y vibration is higher than Rated Y vibration
63,0,28,228,1.6,29,0.408,1.131,9.125,CNC Turning -2,20210045,Healthy State,NA
31,0,27,227,1.6,29,0.488,1.29,10.108,CNC Turning -1,20210046,Healthy State,NA
65,1,36.2,236.2,1.6,29,0.969,1.155,9.125,CNC Turning -2,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
65,1,39.2,239.2,1.6,29,1.016,1.143,9.125,CNC Turning -1,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
63,1,36.2,236.2,1.6,29,0.988,1.198,9.156,CNC Turning -2,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
71,1,37.3,229,1.6,39.2,0.957,1.143,9.125,CNC Turning -1,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
65,1,37.3,229,1.6,39.2,1.031,1.159,9.125,CNC Turning -2,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
13,0,29,229,1.6,28,0.48,1.166,9.156,CNC Turning -2,20210045,Healthy State,NA
35,1,29,229,1.6,30,0.377,1.494,8.713,CNC Turning -1,20210046,Vibration Model,Z vibration is lower than Rated Z vibration
62,1,37.3,229,1,31,1.023,1.112,9.137,CNC Turning -2,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
65,1,37.3,229,1.6,39.2,0.984,1.135,9.145,CNC Turning -1,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
75,1,37.3,229,1,34,0.938,0.102,9.105,CNC Turning -1,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
73,1,37.3,229,1,39.2,1.023,1.198,9.113,CNC Turning -2,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
54,0,29,229,1,34,0.484,1.239,10.101,CNC Turning -2,20210046,Healthy State,NA
56,1,29,229,1,28,0.427,1.802,9.117,CNC Turning -2,20210045,Vibration Model,Y vibration is higher than Rated Y vibration
61,0,29,229,1,31,0.404,1.586,9.137,CNC Turning -2,20210046,Healthy State,NA
12,0,27,227,1,29,0.488,1.147,9.121,CNC Turning -2,20210045,Healthy State,NA
26,0,28,228,1,29,0.48,1.282,9.121,CNC Turning -2,20210045,Healthy State,NA
60,1,39.2,239.2,1,29,1.004,1.19,9.133,CNC Turning -1,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
65,1,36.2,236.2,2,35,0.969,0.125,9.145,CNC Turning -1,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
18,0,27,227,1,32,0.336,1.586,9.141,CNC Turning -1,20210045,Healthy State,NA
35,1,26,226,1,41,0.404,0.908,9.129,CNC Turning -1,20210045,Vibration Model,Y vibration is lower than Rated Y vibration
60,1,36.2,236.2,1,31,0.957,0.145,9.156,CNC Turning -1,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
49,0,27,227,1,32,0.408,1.159,9.125,CNC Turning -1,20210046,Healthy State,NA
75,1,36.2,236.2,1,29,1.012,1.108,9.121,CNC Turning -1,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
30,0,27,227,1,29,0.423,1.125,9.156,CNC Turning -1,20210046,Healthy State,NA
71,1,38.2,238.2,1,30,1.008,1.182,9.121,CNC Turning -1,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
66,1,36.2,236.2,1.6,29,0.973,1.108,9.117,CNC Turning -2,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
83,1,27,227,1.5,29,0.977,1.182,9.121,CNC Turning -1,20210046,Lifetime Model,Exceeded Motor Running Hours as respective Manufacture Rated Lifespan of that motor
14,0,27,227,1.5,35,0.484,1.29,9.137,CNC Turning -2,20210045,Healthy State,NA
80,1,36.2,236.2,1.5,29,0.988,1.123,9.145,CNC Turning -1,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
79,1,36.2,236.2,1.5,35,0.98,1.135,9.121,CNC Turning -2,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
79,1,36.2,236.2,1.5,29,1.035,1.198,9.125,CNC Turning -1,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
7,1,27,227,1.5,35,0.332,0.908,9.141,CNC Turning -2,20210045,Vibration Model,Y vibration is lower than Rated Y vibration
80,0,27,227,1.5,29,0.484,1.494,9.121,CNC Turning -1,20210046,Healthy State,NA
44,0,27,227,1.5,35,0.427,1.166,9.125,CNC Turning -2,20210045,Healthy State,NA
46,0,27,227,1.6,29,0.332,1.123,9.145,CNC Turning -1,20210046,Healthy State,NA
75,1,36.2,236.2,1.6,29,1.051,1.178,9.133,CNC Turning -2,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
71,1,36.2,236.2,1.6,29,0.977,0.113,9.145,CNC Turning -1,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
5,0,27,227,1.6,29,0.488,1.243,9.137,CNC Turning -2,20210045,Healthy State,NA
51,0,27,227,1.6,29,0.431,1.282,9.125,CNC Turning -2,20210045,Healthy State,NA
51,0,25,225,1.6,30,0.377,1.127,9.137,CNC Turning -2,20210045,Healthy State,NA
80,1,38.2,238.2,1.6,30,0.969,0.105,9.145,CNC Turning -1,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
4,1,26,226,1.6,32,0.469,1.97,9.121,CNC Turning -1,20210045,Vibration Model,Y vibration is higher than Rated Y vibration
55,1,26,226,1.6,36,0.412,1.123,8.729,CNC Turning -2,20210045,Vibration Model,Z vibration is lower than Rated Z vibration
66,1,26,226,1.6,30,0.461,1.504,8.729,CNC Turning -2,20210045,Vibration Model,Z vibration is lower than Rated Z vibration
9,0,26,226,1.6,36,0.469,1.166,9.125,CNC Turning -2,20210046,Healthy State,NA
76,0,26,226,1.6,30,0.427,1.239,9.125,CNC Turning -2,20210046,Healthy State,NA
65,1,26,226,1.6,36,0.461,0.905,9.148,CNC Turning -2,20210046,Vibration Model,Y vibration is lower than Rated Y vibration
71,0,26,226,1.6,30,0.377,1.131,9.125,CNC Turning -2,20210046,Healthy State,NA
85,1,26,226,1.6,36,1.023,1.159,9.113,CNC Turning -1,20210046,Lifetime Model,Exceeded Motor Running Hours as respective Manufacture Rated Lifespan of that motor
21,0,26,226,1,30,0.48,1.578,9.148,CNC Turning -1,20210046,Healthy State,NA
45,0,26,226,1.6,30,0.48,1.586,9.121,CNC Turning -1,20210046,Healthy State,NA
74,1,38.2,238.2,1,30,1.012,1.155,9.125,CNC Turning -1,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
78,0,26,226,1,30,0.488,1.151,9.16,CNC Turning -1,20210046,Healthy State,NA
56,0,30,230,1.5,28,0.204,1.29,9.125,CNC Turning -1,20210045,Healthy State,NA
71,0,30,230,1.5,28,0.204,1.243,9.125,CNC Turning -2,20210046,Healthy State,NA
60,1,30,230,1.5,34,0.669,1.19,9.121,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
76,1,30,230,1.5,34,0.673,1.112,9.137,CNC Turning -2,20210046,Vibration Model,X vibration is higher than Rated X vibration
34,1,30,230,1.5,28,1,1.116,9.121,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
30,1,30,230,1.5,31,0.661,1.182,9.121,CNC Turning -2,20210045,Vibration Model,X vibration is higher than Rated X vibration
68,1,30,230,1.5,28,0.673,1.155,9.109,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
65,1,30,230,1.5,31,1,1.112,9.133,CNC Turning -2,20210046,Vibration Model,X vibration is higher than Rated X vibration
23,1,29,229,1.6,28,0.669,0.102,9.141,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
71,1,29,229,1.6,29,0.673,1.159,9.125,CNC Turning -2,20210046,Vibration Model,X vibration is higher than Rated X vibration
38,0,29,229,1.6,28,0.212,1.243,9.133,CNC Turning -1,20210045,Healthy State,NA
29,1,29,229,1.6,28,0.096,0.109,9.148,CNC Turning -2,20210045,Vibration Model,X vibration is Lower than Rated X vibration
65,1,29,229,1.6,28,0.088,1.12,9.125,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
65,1,29,229,1.6,28,0.212,1.243,8.729,CNC Turning -2,20210046,Vibration Model,Z vibration is lower than Rated Z vibration
72,1,29,229,1.6,28,0.096,1.19,9.152,CNC Turning -2,20210046,Vibration Model,X vibration is Lower than Rated X vibration
80,1,29,229,1.6,28,0.665,0.102,9.117,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
48,0,29,229,1.6,29,0.204,1.355,9.121,CNC Turning -2,20210045,Healthy State,NA
80,1,29,229,1.6,34,0.088,1.159,9.141,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
62,1,29,229,1.6,28,0.669,1.186,9.117,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
77,0,29,229,1.6,29,0.239,1.494,9.117,CNC Turning -2,20210046,Healthy State,NA
74,1,29,229,1.6,28,0.084,0.113,9.148,CNC Turning -2,20210046,Vibration Model,X vibration is Lower than Rated X vibration
65,1,29,229,1.6,29,0.208,0.912,9.141,CNC Turning -2,20210045,Vibration Model,Y vibration is lower than Rated Y vibration
61,1,29,229,1.6,30,0.096,1.135,9.141,CNC Turning -2,20210045,Vibration Model,X vibration is Lower than Rated X vibration
35,1,29,229,1.6,28,0.088,1.166,9.125,CNC Turning -2,20210045,Vibration Model,X vibration is Lower than Rated X vibration
26,1,28,228,1,29,0.665,0.156,9.113,CNC Turning -2,20210045,Vibration Model,X vibration is higher than Rated X vibration
63,1,29,229,1.6,28,0.092,1.159,9.129,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
77,1,28,228,1,29,0.092,1.131,9.125,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
79,1,28,228,1,29,0.673,0.133,9.148,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
53,1,28,228,1,29,0.231,1.802,9.145,CNC Turning -1,20210045,Vibration Model,Y vibration is higher than Rated Y vibration
73,1,28,228,1,29,0.084,1.135,9.125,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
60,1,28,228,1,29,0.084,1.104,9.137,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
13,1,28,228,1,29,1,1.198,9.125,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
34,1,28,228,1,29,0.231,0.912,9.129,CNC Turning -1,20210045,Vibration Model,Y vibration is lower than Rated Y vibration
36,1,28,228,1,29,0.665,0.148,9.152,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
80,1,28,228,1,35,0.212,1.802,9.129,CNC Turning -1,20210045,Vibration Model,Y vibration is higher than Rated Y vibration
65,1,29,229,2,28,0.208,0.908,9.133,CNC Turning -2,20210046,Vibration Model,Y vibration is lower than Rated Y vibration
31,1,28,228,1,35,0.665,0.129,9.164,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
74,0,28,228,1,30,0.204,1.145,9.121,CNC Turning -2,20210046,Healthy State,NA
25,0,28,228,1,35,0.208,1.504,9.121,CNC Turning -1,20210045,Healthy State,NA
58,1,28,228,1,30,0.084,1.127,9.121,CNC Turning -2,20210045,Vibration Model,X vibration is Lower than Rated X vibration
80,1,28,228,1,30,0.231,1.97,9.117,CNC Turning -1,20210045,Vibration Model,Y vibration is higher than Rated Y vibration
65,1,28,228,1,29,0.677,1.151,9.152,CNC Turning -2,20210046,Vibration Model,X vibration is higher than Rated X vibration
19,1,28,228,1,29,0.08,1.194,9.117,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
60,0,30,230,1.6,31,0.22,1.282,9.125,CNC Turning -2,20210046,Healthy State,NA
74,1,27,227,1.5,32,0.08,1.112,9.137,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
13,1,27,227,1.5,29,0.677,1.19,9.125,CNC Turning -2,20210045,Vibration Model,X vibration is higher than Rated X vibration
12,1,27,227,1.5,30,0.223,0.909,9.109,CNC Turning -1,20210045,Vibration Model,Y vibration is lower than Rated Y vibration
26,0,27,227,1.5,29,0.204,1.504,9.133,CNC Turning -2,20210045,Healthy State,NA
43,1,27,227,1.5,41,0.096,1.178,9.133,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
80,1,27,227,1.5,30,1,1.139,9.125,CNC Turning -2,20210046,Vibration Model,X vibration is higher than Rated X vibration
65,1,27,227,1.5,29,0.665,0.113,9.117,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
1,1,28,228,1.6,31,0.673,1.127,9.117,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
34,0,27,227,1.6,29,0.208,1.12,9.121,CNC Turning -2,20210045,Healthy State,NA
80,1,27,227,1.6,29,0.665,1.19,9.121,CNC Turning -2,20210046,Vibration Model,X vibration is higher than Rated X vibration
12,1,26,226,1.6,32,0.657,1.147,9.113,CNC Turning -2,20210045,Vibration Model,X vibration is higher than Rated X vibration
62,0,27,227,1.6,33,0.212,1.504,9.125,CNC Turning -2,20210046,Healthy State,NA
72,1,27,227,1.6,29,0.669,1.151,9.133,CNC Turning -2,20210046,Vibration Model,X vibration is higher than Rated X vibration
65,1,25,225,1.6,30,1,0.121,9.125,CNC Turning -2,20210046,Vibration Model,X vibration is higher than Rated X vibration
20,0,27,227,1.6,29,0.216,1.123,9.121,CNC Turning -1,20210045,Healthy State,NA
16,1,27,227,1.6,32,0.088,0.121,9.156,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
3,1,26,226,1.6,30,0.092,1.135,9.137,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
18,1,26,226,1.6,30,1,1.139,9.125,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
7,1,26,226,1.6,30,0.092,1.194,9.156,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
47,1,26,226,1.6,30,0.669,1.186,9.129,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
23,1,26,226,1.6,30,1,1.151,9.121,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
39,1,26,226,1.6,36,0.084,1.182,9.148,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
48,1,26,226,1.6,30,0.231,1.802,9.121,CNC Turning -1,20210045,Vibration Model,Y vibration is higher than Rated Y vibration
57,1,26,226,1,31,0.096,1.123,9.145,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
68,1,26,226,1.6,36,0.673,1.19,9.125,CNC Turning -2,20210045,Vibration Model,X vibration is higher than Rated X vibration
18,1,26,226,1,30,0.661,1.123,9.133,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
1,1,26,226,1,30,0.088,1.123,9.137,CNC Turning -2,20210045,Vibration Model,X vibration is Lower than Rated X vibration
71,1,26,226,1,30,0.084,1.182,9.121,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
65,1,26,226,1,32,0.665,0.152,9.148,CNC Turning -2,20210045,Vibration Model,X vibration is higher than Rated X vibration
4,1,26,226,1,30,0.092,1.108,9.129,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
24,1,26,226,1,30,0.096,1.151,9.121,CNC Turning -2,20210045,Vibration Model,X vibration is Lower than Rated X vibration
74,1,26,226,1,30,0.669,0.141,9.148,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
74,1,25,225,1,31,0.096,1.194,9.141,CNC Turning -2,20210046,Vibration Model,X vibration is Lower than Rated X vibration
16,0,25,225,1,36,0.227,1.131,9.133,CNC Turning -1,20210045,Healthy State,NA
77,1,26,226,2,30,0.677,1.19,9.145,CNC Turning -2,20210045,Vibration Model,X vibration is higher than Rated X vibration
28,1,25,225,1,36,0.096,0.109,9.133,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
62,1,26,226,1,30,0.247,1.116,8.713,CNC Turning -2,20210046,Vibration Model,Z vibration is lower than Rated Z vibration
49,1,25,225,1,36,0.673,0.133,9.148,CNC Turning -2,20210045,Vibration Model,X vibration is higher than Rated X vibration
39,1,25,225,1,30,0.088,1.155,9.129,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
18,1,25,225,1,36,0.22,0.908,9.129,CNC Turning -2,20210045,Vibration Model,Y vibration is lower than Rated Y vibration
80,0,25,225,1,36,0.204,1.148,9.121,CNC Turning -1,20210045,Healthy State,NA
71,0,25,225,1,33,0.223,1.578,9.121,CNC Turning -1,20210045,Healthy State,NA
65,1,25,225,1.6,30,0.096,1.131,9.137,CNC Turning -2,20210046,Vibration Model,X vibration is Lower than Rated X vibration
79,1,25,225,1.5,30,0.673,1.186,9.113,CNC Turning -2,20210046,Vibration Model,X vibration is higher than Rated X vibration
19,0,25,225,1.5,30,0.231,1.282,9.121,CNC Turning -2,20210045,Healthy State,NA
58,1,25,225,1.5,36,0.084,1.143,9.152,CNC Turning -2,20210045,Vibration Model,X vibration is Lower than Rated X vibration
76,1,25,225,1.5,30,0.673,1.178,9.125,CNC Turning -2,20210045,Vibration Model,X vibration is higher than Rated X vibration
62,0,25,225,1.5,30,0.227,1.574,9.125,CNC Turning -2,20210046,Healthy State,NA
62,1,25,225,1.5,30,0.088,1.108,9.141,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
52,1,25,225,1.5,30,0.08,1.194,9.125,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
29,1,25,225,1.5,30,0.227,0.905,9.121,CNC Turning -1,20210045,Vibration Model,Y vibration is lower than Rated Y vibration
65,1,25,225,1.6,35,0.677,1.112,9.145,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
8,0,25,225,1.6,30,0.223,1.29,9.125,CNC Turning -1,20210045,Healthy State,NA
53,1,24,224,1.6,34,0.669,0.102,9.105,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
40,1,25,225,1.6,31,0.08,1.12,9.117,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
46,1,23,223,1.6,31,0.084,1.108,9.125,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
5,1,24,224,1.6,37,0.673,1.143,9.117,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
41,0,24,224,1.6,34,0.204,1.145,9.125,CNC Turning -1,20210045,Healthy State,NA
12,1,24,224,1.6,35,0.673,0.137,9.156,CNC Turning -2,20210045,Vibration Model,X vibration is higher than Rated X vibration
65,1,24,224,1.6,31,0.673,1.139,9.121,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
80,1,24,224,1.6,37,0.216,0.912,9.133,CNC Turning -2,20210046,Vibration Model,Y vibration is lower than Rated Y vibration
63,1,25,225,1.6,30,0.096,0.125,9.152,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
63,1,24,224,1.6,32,0.661,1.186,9.113,CNC Turning -2,20210045,Vibration Model,X vibration is higher than Rated X vibration
77,1,24,224,1.6,31,0.204,1.235,8.729,CNC Turning -1,20210045,Vibration Model,Z vibration is lower than Rated Z vibration
65,1,24,224,1.6,38,0.08,1.182,9.152,CNC Turning -2,20210046,Vibration Model,X vibration is Lower than Rated X vibration
62,1,24,224,1.6,31,0.673,1.178,9.121,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
62,0,24,224,1.6,33,0.227,1.166,9.121,CNC Turning -2,20210045,Healthy State,NA
52,1,24,224,1,31,0.092,1.163,9.145,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
75,1,24,224,1.6,32,0.088,1.151,9.125,CNC Turning -2,20210046,Vibration Model,X vibration is Lower than Rated X vibration
62,0,24,224,1,31,0.223,1.578,9.125,CNC Turning -1,20210045,Healthy State,NA
62,1,24,224,1,31,0.204,0.909,9.145,CNC Turning -2,20210046,Vibration Model,Y vibration is lower than Rated Y vibration
77,0,24,224,1,32,0.231,1.117,9.121,CNC Turning -2,20210046,Healthy State,NA
80,1,24,224,1,31,0.092,1.116,9.137,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
58,1,24,224,1,32,0.08,1.159,9.125,CNC Turning -2,20210045,Vibration Model,X vibration is Lower than Rated X vibration
55,1,24,224,1,32,0.673,0.152,9.152,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
33,0,23,223,1,34,0.204,1.574,9.137,CNC Turning -1,20210045,Healthy State,NA
13,0,24,224,1,32,0.212,1.127,9.137,CNC Turning -2,20210045,Healthy State,NA
34,1,24,224,1,45,0.665,0.133,9.148,CNC Turning -2,20210045,Vibration Model,X vibration is higher than Rated X vibration
75,0,23,223,2,38,0.204,1.586,9.125,CNC Turning -2,20210046,Healthy State,NA
65,0,23,223,1,36,0.231,1.151,9.133,CNC Turning -2,20210046,Healthy State,NA
80,1,23,223,1,32,0.096,1.131,9.141,CNC Turning -2,20210045,Vibration Model,X vibration is Lower than Rated X vibration
41,1,23,223,1,34,0.096,1.186,9.129,CNC Turning -2,20210045,Vibration Model,X vibration is Lower than Rated X vibration
65,0,23,223,1,32,0.223,1.12,9.121,CNC Turning -1,20210045,Healthy State,NA
65,1,23,223,1,38,0.657,0.152,9.156,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
43,0,23,223,1,32,0.204,1.163,9.121,CNC Turning -1,20210045,Healthy State,NA
80,0,23,223,1,34,0.223,1.504,9.133,CNC Turning -1,20210045,Healthy State,NA
80,1,24,224,1.6,32,1,0.141,9.117,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
55,0,23,223,1.5,33,0.212,1.163,9.125,CNC Turning -1,20210045,Healthy State,NA
77,1,24,224,1.5,34,0.088,1.159,9.145,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
17,1,24,224,1.5,35,0.677,1.163,9.121,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
76,1,24,224,1.5,34,0.223,1.574,8.729,CNC Turning -1,20210046,Vibration Model,Z vibration is lower than Rated Z vibration
3,1,25,225,1.5,31,0.088,1.151,9.156,CNC Turning -1,20210046,Vibration Model,X vibration is Lower than Rated X vibration
71,1,27,227,1.5,29,0.677,1.194,9.109,CNC Turning -2,20210046,Vibration Model,X vibration is higher than Rated X vibration
63,0,27,227,1.5,35,0.22,1.151,9.125,CNC Turning -1,20210046,Healthy State,NA
65,1,30,230,1.5,28,0.084,1.131,9.148,CNC Turning -2,20210045,Vibration Model,X vibration is Lower than Rated X vibration
55,1,34,234,1.6,27,0.677,0.109,9.125,CNC Turning -1,20210046,Vibration Model,X vibration is higher than Rated X vibration
25,1,35,235,1.6,25,0.231,1.498,8.729,CNC Turning -2,20210045,Vibration Model,Z vibration is lower than Rated Z vibration
63,1,36,236,1.6,25,0.096,1.104,9.145,CNC Turning -1,20210046,Vibration Model,X vibration is Lower than Rated X vibration
72,1,38,238,1.6,24,0.08,1.182,9.121,CNC Turning -2,20210046,Vibration Model,X vibration is Lower than Rated X vibration
13,0,38,238,1.6,24,0.239,1.117,9.121,CNC Turning -1,20210046,Healthy State,NA
19,1,38,238,1.6,24,0.673,1.123,9.137,CNC Turning -2,20210046,Vibration Model,X vibration is higher than Rated X vibration
76,0,39,239,1.6,23,0.216,1.116,9.125,CNC Turning -1,20210046,Healthy State,NA
60,1,40,240,1.6,23,0.092,1.19,9.133,CNC Turning -2,20210045,Vibration Model,X vibration is Lower than Rated X vibration
71,1,41,241,1.6,23,1,1.123,9.148,CNC Turning -1,20210046,Vibration Model,X vibration is higher than Rated X vibration
80,1,42,242,1.6,22,0.657,0.148,9.113,CNC Turning -2,20210045,Vibration Model,X vibration is higher than Rated X vibration
63,1,42,242,1.6,23,0.088,1.143,9.125,CNC Turning -2,20210046,Vibration Model,X vibration is Lower than Rated X vibration
43,0,32,242,1.6,22,0.204,1.504,9.137,CNC Turning -1,20210046,Healthy State,NA
63,1,43,243,1.6,21,0.665,0.137,9.109,CNC Turning -2,20210046,Vibration Model,X vibration is higher than Rated X vibration
45,0,33,244,1.6,21,0.208,1.241,9.125,CNC Turning -1,20210045,Healthy State,NA
63,1,33,244,1.6,21,0.208,0.912,9.121,CNC Turning -1,20210046,Vibration Model,Y vibration is lower than Rated Y vibration
77,1,39,239,1.6,23,0.669,0.121,9.121,CNC Turning -2,20210046,Vibration Model,X vibration is higher than Rated X vibration
9,0,33,243,1,21,0.208,1.148,9.121,CNC Turning -2,20210045,Healthy State,NA
60,1,35,245,1.6,20,0.216,1.131,8.729,CNC Turning -2,20210045,Vibration Model,Z vibration is lower than Rated Z vibration
62,1,33,243,1,22,0.216,1.504,8.729,CNC Turning -2,20210046,Vibration Model,Z vibration is lower than Rated Z vibration
72,1,43,243,1,21,0.665,1.17,9.117,CNC Turning -2,20210046,Vibration Model,X vibration is higher than Rated X vibration
29,0,32,242,1,26,0.22,1.147,9.125,CNC Turning -2,20210046,Healthy State,NA
65,1,39,239,1,23,0.084,0.141,9.152,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
49,1,40,240,1,23,1,1.155,9.125,CNC Turning -1,20210046,Vibration Model,X vibration is higher than Rated X vibration
72,1,40,240,1,23,0.084,1.108,9.137,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
16,1,39,239,1,23,0.084,0.121,9.117,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
56,1,38,238,1,24,0.673,0.137,9.137,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
80,1,38,238,1,24,1,1.108,9.129,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
